,year,state,question_id,question,opinion,category,total,democrat,republican,other
9999,2016,FL,3786,Which candidate is honest?,1,Only Trump is,35,1,98,1
10000,2016,FL,3786,Which candidate is honest?,1,Only Trump is,0,0,6,
10001,2016,FL,3788,Which candidate has the right temperament?,1,Both do,,,,
10002,2016,FL,3788,Which candidate has the right temperament?,1,Neither does,9,14,67,8
10003,2016,FL,3788,Which candidate has the right temperament?,1,Neither does,4,7,47,92
10004,2016,FL,3788,Which candidate has the right temperament?,1,Only Clinton does,4,1,1,2
10005,2016,FL,3788,Which candidate has the right temperament?,1,Only Trump does,35,2,98,
10006,2016,FL,3788,Which candidate has the right temperament?,1,Only Trump does,0,0,7,
10007,2016,FL,3789,Who is qualified to serve as president?,1,Both are,,,,
10008,2016,FL,3789,Who is qualified to serve as president?,1,Neither is,10,11,81,
10009,2016,FL,3789,Who is qualified to serve as president?,1,Neither is,3,5,45,93
10010,2016,FL,3789,Who is qualified to serve as president?,1,Only Clinton is,1,2,3,1
10011,2016,FL,3789,Who is qualified to serve as president?,1,Only Trump is,36,0,100,
10012,2016,FL,3789,Who is qualified to serve as president?,1,Only Trump is,,,38,70
10013,2016,FL,3790,Education among whites by sex,0,Non-whites,24,6,17,32
10014,2016,FL,3790,Education among whites by sex,0,White college-grad men,64,4,18,37
10015,2016,FL,3790,Education among whites by sex,0,White college-grad women,60,3,12,25
10016,2016,FL,3790,Education among whites by sex,0,White non-college men,70,5,15,33
10017,2016,FL,3790,Education among whites by sex,0,White non-college women,62,5,18,76
10018,2016,GA,11,Region,1,Atlanta Metro,22,,2,28
10019,2016,GA,11,Region,1,Atlanta Suburbs,50,46,,5
10020,2016,GA,11,Region,1,Central,19,42,55,
10021,2016,GA,11,Region,1,Central,3,16,32,65
10022,2016,GA,11,Region,1,Coast / South,1,2,19,28
10023,2016,GA,11,Region,1,North,69,,3,18
10024,2016,GA,159,Age,0,18-29,63,33,,4
10025,2016,GA,159,Age,0,30-44,28,51,44,
10026,2016,GA,159,Age,0,30-44,5,38,41,57
10027,2016,GA,159,Age,0,45-64,,2,16,31
10028,2016,GA,159,Age,0,65 and older,67,1,1,9
10029,2016,GA,160,Age,0,18-24,65,29,,6
10030,2016,GA,160,Age,0,25-29,9,60,37,
10031,2016,GA,160,Age,0,25-29,3,18,50,44
10032,2016,GA,160,Age,0,30-39,,6,21,45
10033,2016,GA,160,Age,0,40-49,51,,4,27
10034,2016,GA,160,Age,0,50-64,42,57,,1
10035,2016,GA,160,Age,0,65 and older,16,31,67,1
10036,2016,GA,160,Age,0,65 and older,1,36,46,53
10037,2016,GA,190,Financial situation compared to four years ago:,1,About the same,1,37,70,26
10038,2016,GA,190,Financial situation compared to four years ago:,1,Better today,4,26,11,86
10039,2016,GA,190,Financial situation compared to four years ago:,1,Worse today,3,28,54,43
10040,2016,GA,227,Life for the next generation of Americans will be:,1,About the same,3,40,60,38
10041,2016,GA,227,Life for the next generation of Americans will be:,1,Better than today,2,26,27,69
10042,2016,GA,227,Life for the next generation of Americans will be:,1,Worse than today,4,59,35,62
10043,2016,GA,229,Marital status,0,Married,3,41,58,39
10044,2016,GA,229,Marital status,0,Unmarried,3,5,,
10045,2016,GA,241,Condition of national economy,1,Excellent,,,36,82
10046,2016,GA,241,Condition of national economy,1,Good,13,,6,34
10047,2016,GA,241,Condition of national economy,1,Not good,29,66,1,4
10048,2016,GA,241,Condition of national economy,1,Poor,24,13,86,
10049,2016,GA,241,Condition of national economy,1,Poor,1,34,94,5
10050,2016,GA,248,Party ID,0,democrat,,1,30,41
10051,2016,GA,248,Party ID,0,independent,52,,7,36
10052,2016,GA,248,Party ID,0,republican,4,94,,2
10053,2016,GA,251,Ideology,0,conservative,42,15,85,
10054,2016,GA,251,Ideology,0,conservative,1,22,85,11
10055,2016,GA,251,Ideology,0,liberal,,4,36,57
10056,2016,GA,251,Ideology,0,moderate,38,,5,3
10057,2016,GA,260,Race,0,asian,,,,
10058,2016,GA,260,Race,0,black,30,89,9,
10059,2016,GA,260,Race,0,black,2,4,67,27
10060,2016,GA,260,Race,0,latino,,6,2,
10061,2016,GA,260,Race,0,other,,,,60
10062,2016,GA,260,Race,0,white,21,75,,4
10063,2016,GA,279,Gender,0,female,55,54,43,3
10064,2016,GA,279,Gender,0,male,45,37,60,3
10065,2016,GA,281,Area type,0,Rural area,23,29,67,4
10066,2016,GA,281,Area type,0,Suburban area,58,46,51,3
10067,2016,GA,281,Area type,0,Urban area,18,68,29,3
10068,2016,GA,487,Condition of national economy,1,Good,41,83,12,
10069,2016,GA,487,Condition of national economy,1,Good,5,59,23,75
10070,2016,GA,487,Condition of national economy,1,Poor,,3,64,46
10071,2016,GA,682,Income,0,$50k or more,52,,2,36
10072,2016,GA,682,Income,0,less than $50k,47,48,,6
10073,2016,GA,917,Income,0,$100K or more,32,42,56,2
10074,2016,GA,917,Income,0,Under $100K,68,48,48,4
10075,2016,GA,921,White born-again or evangelical Christian?,1,No,66,66,31,3
10076,2016,GA,921,White born-again or evangelical Christian?,1,Yes,34,5,92,3
10077,2016,GA,1250,Illegal immigrants working in the U.S. should be:,1,Deported to home country,21,18,82,
10078,2016,GA,1250,Illegal immigrants working in the U.S. should be:,1,Offered legal status,73,61,36,3
10079,2016,GA,1386,Marital status by gender,0,Married men,31,28,69,3
10080,2016,GA,1386,Marital status by gender,0,Married women,28,42,54,4
10081,2016,GA,1386,Marital status by gender,0,Unmarried men,15,47,51,2
10082,2016,GA,1386,Marital status by gender,0,Unmarried women,26,64,32,4
10083,2016,GA,1602,Race and gender,0,all other races,5,63,36,1
10084,2016,GA,1602,Race and gender,0,black men,12,83,15,2
10085,2016,GA,1602,Race and gender,0,black women,19,94,5,1
10086,2016,GA,1602,Race and gender,0,latino men,2,,,
10087,2016,GA,1602,Race and gender,0,latino women,2,,,
10088,2016,GA,1602,Race and gender,0,white men,30,16,80,4
10089,2016,GA,1602,Race and gender,0,white women,31,26,70,4
10090,2016,GA,1948,Income,0,"$100,000 or more",32,42,56,
10091,2016,GA,1948,Income,0,"$100,000 or more",2,33,49,49
10092,2016,GA,1948,Income,0,"$50-100,000",,2,36,47
10093,2016,GA,1948,Income,0,"less than $50,000",48,,6,46
10094,2016,GA,1949,Age,0,18-44,55,40,,5
10095,2016,GA,1949,Age,0,45 and older,54,38,60,1
10096,2016,GA,1949,Age,0,45 and older,1,50,43,54
10097,2016,GA,1951,Are you a college graduate?,0,no,3,50,49,48
10098,2016,GA,1951,Are you a college graduate?,0,yes,3,20,85,13
10099,2016,GA,1974,Education and race,0,non-white - no college,2,20,82,16
10100,2016,GA,1974,Education and race,0,non-white college grads,2,30,28,69
10101,2016,GA,1974,Education and race,0,white college graduates,3,30,15,81
10102,2016,GA,1974,Education and race,0,whites - no college,4,15,73,19
10103,2016,GA,2085,Opinion of Barack Obama as president,1,Somewhat approve,,8,10,13
10104,2016,GA,2085,Opinion of Barack Obama as president,1,Somewhat disapprove,80,,8,36
10105,2016,GA,2085,Opinion of Barack Obama as president,1,Strongly approve,91,8,,1
10106,2016,GA,2085,Opinion of Barack Obama as president,1,Strongly disapprove,38,2,97,
10107,2016,GA,2085,Opinion of Barack Obama as president,1,Strongly disapprove,1,50,86,12
10108,2016,GA,2115,Opinion of Barack Obama as president,1,Approve,2,49,4,93
10109,2016,GA,2115,Opinion of Barack Obama as president,1,Disapprove,3,34,49,49
10110,2016,GA,2500,Education,0,College graduate,2,19,39,57
10111,2016,GA,2500,Education,0,High school or less,4,17,50,47
10112,2016,GA,2500,Education,0,Postgraduate,3,31,46,51
10113,2016,GA,2500,Education,0,Some college,3,21,35,54
10114,2016,GA,2818,Opinion of presidential candidate you voted for,1,Dislike opponents,,11,25,50
10115,2016,GA,2818,Opinion of presidential candidate you voted for,1,Have reservations,48,,2,52
10116,2016,GA,2818,Opinion of presidential candidate you voted for,1,Strongly favor ,52,46,,2
10117,2016,GA,3410,Opinion of Hillary Clinton,1,Favorable,43,96,4,
10118,2016,GA,3410,Opinion of Hillary Clinton,1,Unfavorable,56,6,90,4
10119,2016,GA,3423,Race,0,Non-white,40,83,14,3
10120,2016,GA,3423,Race,0,White,60,21,75,4
10121,2016,GA,3433,Feelings about the federal government,1,Angry,26,16,80,4
10122,2016,GA,3433,Feelings about the federal government,1,Dissatisfied,41,41,55,4
10123,2016,GA,3433,Feelings about the federal government,1,Enthusiastic,5,,,
10124,2016,GA,3433,Feelings about the federal government,1,Satisfied,26,81,15,4
10125,2016,GA,3435,Feelings about the federal government,1,Dissatisfied/Angry,67,31,65,4
10126,2016,GA,3435,Feelings about the federal government,1,Enthusiastic/Satisfied,31,81,16,3
10127,2016,GA,3481,Is Hillary Clinton honest and trustworthy?,1,No,59,16,80,4
10128,2016,GA,3481,Is Hillary Clinton honest and trustworthy?,1,Yes,38,96,3,1
10129,2016,GA,3491,Is Donald Trump honest and trustworthy?,1,No,56,81,16,3
10130,2016,GA,3491,Is Donald Trump honest and trustworthy?,1,Yes,40,1,97,2
10131,2016,GA,3715,Most important issue facing the country,1,Economy,56,48,48,
10132,2016,GA,3715,Most important issue facing the country,1,Economy,4,11,63,32
10133,2016,GA,3715,Most important issue facing the country,1,Foreign policy,,5,14,24
10134,2016,GA,3715,Most important issue facing the country,1,Immigration,75,,1,17
10135,2016,GA,3715,Most important issue facing the country,1,Terrorism,41,58,,1
10136,2016,GA,3716,Which candidate quality mattered most?,1,Can bring change,41,14,84,
10137,2016,GA,3716,Which candidate quality mattered most?,1,Can bring change,2,16,64,33
10138,2016,GA,3716,Which candidate quality mattered most?,1,Cares about me,,3,20,53
10139,2016,GA,3716,Which candidate quality mattered most?,1,Good judgment,39,,8,19
10140,2016,GA,3716,Which candidate quality mattered most?,1,Right experience,89,10,1,0
10141,2016,GA,3722,Does Clinton have the temperament to be president?,1,No,46,4,93,3
10142,2016,GA,3722,Does Clinton have the temperament to be president?,1,Yes,52,87,10,3
10143,2016,GA,3723,Does Trump have the temperament to be president?,1,No,56,80,14,6
10144,2016,GA,3723,Does Trump have the temperament to be president?,1,Yes,42,4,96,0
10145,2016,GA,3725,When did you decide presidential vote?,1,Before September,66,44,55,
10146,2016,GA,3725,When did you decide presidential vote?,1,Before September,1,10,42,49
10147,2016,GA,3725,When did you decide presidential vote?,1,In October,,9,13,52
10148,2016,GA,3725,When did you decide presidential vote?,1,In September,45,,3,5
10149,2016,GA,3725,When did you decide presidential vote?,1,Last few days,43,46,,11
10150,2016,GA,3725,When did you decide presidential vote?,1,Last week,4,,,
10151,2016,GA,3725,When did you decide presidential vote?,1,Last week,,47,97,1
10152,2016,GA,3726,Vote for president in a two-way race,1,Clinton,2,48,1,98
10153,2016,GA,3726,Vote for president in a two-way race,1,Trump,1,4,,
10154,2016,GA,3726,Vote for president in a two-way race,1,Would not vote,,45,2,97
10155,2016,GA,3727,Opinion of Donald Trump,1,Favorable,1,54,81,16
10156,2016,GA,3727,Opinion of Donald Trump,1,Unfavorable,3,21,41,57
10157,2016,GA,3728,Income,0,"$100K-$199,999",,2,4,
10158,2016,GA,3728,Income,0,"$200K-$249,999",,,,6
10159,2016,GA,3728,Income,0,"$250,000 or more",,,,
10160,2016,GA,3728,Income,0,"$30K-$49,999",20,40,53,
10161,2016,GA,3728,Income,0,"$30K-$49,999",7,33,49,49
10162,2016,GA,3728,Income,0,"$50K-$99,999",,2,16,54
10163,2016,GA,3728,Income,0,"Under $30,000",41,,5,49
10164,2016,GA,3737,Is Clinton qualified to serve as president?,1,No,5,90,5,50
10165,2016,GA,3737,Is Clinton qualified to serve as president?,1,Yes,91,9,1,58
10166,2016,GA,3738,Is Trump qualified to serve as president?,1,No,81,15,4,42
10167,2016,GA,3738,Is Trump qualified to serve as president?,1,Yes,3,95,2,25
10168,2016,GA,3743,How do things work in the U.S. today?,1,Minorities are favored,11,88,,1
10169,2016,GA,3743,How do things work in the U.S. today?,1,No group is favored,32,33,62,
10170,2016,GA,3743,How do things work in the U.S. today?,1,No group is favored,5,39,85,12
10171,2016,GA,3743,How do things work in the U.S. today?,1,Whites are favored,,3,46,85
10172,2016,GA,3753,Does Donald Trump's treatment of women bother you:,1,A lot,11,,4,21
10173,2016,GA,3753,Does Donald Trump's treatment of women bother you:,1,Not at all,10,89,1,0
10174,2016,GA,3753,Does Donald Trump's treatment of women bother you:,1,Not much,13,7,92,
10175,2016,GA,3753,Does Donald Trump's treatment of women bother you:,1,Not much,2,20,20,75
10176,2016,GA,3753,Does Donald Trump's treatment of women bother you:,1,Some,,5,49,5
10177,2016,GA,3763,Does Clinton's use of private email bother you:,1,A lot,92,,3,21
10178,2016,GA,3763,Does Clinton's use of private email bother you:,1,Not at all,95,4,,1
10179,2016,GA,3763,Does Clinton's use of private email bother you:,1,Not much,15,90,6,
10180,2016,GA,3763,Does Clinton's use of private email bother you:,1,Not much,4,14,67,26
10181,2016,GA,3763,Does Clinton's use of private email bother you:,1,Some,,7,36,93
10182,2016,GA,3771,Does Clinton's use of private email bother you?,1,No,5,2,63,19
10183,2016,GA,3771,Does Clinton's use of private email bother you?,1,Yes,77,4,79,45
10184,2016,GA,3777,When did you decide presidential vote?,1,Before that,53,,2,20
10185,2016,GA,3777,When did you decide presidential vote?,1,In the last month,47,45,,8
10186,2016,GA,3778,When did you decide presidential vote?,1,Before that,89,45,53,
10187,2016,GA,3778,When did you decide presidential vote?,1,Before that,2,10,52,42
10188,2016,GA,3778,When did you decide presidential vote?,1,In the last week,,7,34,9
10189,2016,GA,3779,Does Donald Trump's treatment of women bother you?,1,No,90,,1,65
10190,2016,GA,3779,Does Donald Trump's treatment of women bother you?,1,Yes,65,30,,5
10191,2016,GA,3784,Party by gender,0,Democratic men,11,94,5,
10192,2016,GA,3784,Party by gender,0,Democratic men,1,23,94,5
10193,2016,GA,3784,Party by gender,0,Democratic women,,1,16,35
10194,2016,GA,3784,Party by gender,0,Independent men,60,,5,14
10195,2016,GA,3784,Party by gender,0,Independent women,49,42,,9
10196,2016,GA,3784,Party by gender,0,Republican men,18,4,93,
10197,2016,GA,3784,Party by gender,0,Republican men,3,18,4,95
10198,2016,GA,3784,Party by gender,0,Republican women,,1,2,
10199,2016,GA,3785,Opinion of Clinton and Trump,1,Both favorable,,,,13
10200,2016,GA,3785,Opinion of Clinton and Trump,1,Both unfavorable,24,63,,13
10201,2016,GA,3785,Opinion of Clinton and Trump,1,Only Clinton favorable,41,99,1,
10202,2016,GA,3785,Opinion of Clinton and Trump,1,Only Clinton favorable,1,43,1,98
10203,2016,GA,3785,Opinion of Clinton and Trump,1,Only Trump favorable,,2,1,
10204,2016,GA,3786,Which candidate is honest?,1,Both are,,,,19
10205,2016,GA,3786,Which candidate is honest?,1,Neither is,47,45,,8
10206,2016,GA,3786,Which candidate is honest?,1,Only Clinton is,37,98,1,
10207,2016,GA,3786,Which candidate is honest?,1,Only Clinton is,1,39,1,98
10208,2016,GA,3786,Which candidate is honest?,1,Only Trump is,,1,5,
10209,2016,GA,3788,Which candidate has the right temperament?,1,Both do,,,,10
10210,2016,GA,3788,Which candidate has the right temperament?,1,Neither does,17,71,,13
10211,2016,GA,3788,Which candidate has the right temperament?,1,Only Clinton does,47,94,2,1
10212,2016,GA,3788,Which candidate has the right temperament?,1,Only Clinton does,3,36,1,99
10213,2016,GA,3788,Which candidate has the right temperament?,1,Only Trump does,,0,5,
10214,2016,GA,3789,Who is qualified to serve as president?,1,Both are,,,,12
10215,2016,GA,3789,Who is qualified to serve as president?,1,Neither is,21,65,,14
10216,2016,GA,3789,Who is qualified to serve as president?,1,Only Clinton is,45,97,2,
10217,2016,GA,3789,Who is qualified to serve as president?,1,Only Clinton is,1,37,,98
10218,2016,GA,3789,Who is qualified to serve as president?,1,Only Trump is,,2,40,83
10219,2016,GA,3790,Education among whites by sex,0,Non-whites,14,3,15,21
10220,2016,GA,3790,Education among whites by sex,0,White college-grad men,76,3,16,34
10221,2016,GA,3790,Education among whites by sex,0,White college-grad women,63,3,15,11
10222,2016,GA,3790,Education among whites by sex,0,White non-college men,85,4,15,18
10223,2016,GA,3790,Education among whites by sex,0,White non-college women,78,4,16,34
10224,2016,IA,16,Region,1,Central Iowa,63,2,,1
10225,2016,IA,16,Region,1,Des Moines Area,24,51,40,1
10226,2016,IA,16,Region,1,Des Moines Area,2,6,19,41
10227,2016,IA,16,Region,1,East Central Iowa,52,1,3,3
10228,2016,IA,16,Region,1,Eastern Iowa,24,50,45,1
10229,2016,IA,16,Region,1,Eastern Iowa,2,2,16,28
10230,2016,IA,16,Region,1,Western Iowa,67,3,0,2
10231,2016,IA,159,Age,0,18-29,18,42,48,2
10232,2016,IA,159,Age,0,18-29,4,4,23,38
10233,2016,IA,159,Age,0,30-44,52,3,1,6
10234,2016,IA,159,Age,0,45-64,37,43,53,1
10235,2016,IA,159,Age,0,45-64,1,2,22,47
10236,2016,IA,159,Age,0,65 and older,51,1,0,1
10237,2016,IA,160,Age,0,18-24,10,48,39,3
10238,2016,IA,160,Age,0,18-24,7,3,8,34
10239,2016,IA,160,Age,0,25-29,58,2,1,5
10240,2016,IA,160,Age,0,30-39,17,39,49,4
10241,2016,IA,160,Age,0,30-39,1,7,16,35
10242,2016,IA,160,Age,0,40-49,60,1,1,3
10243,2016,IA,160,Age,0,50-64,28,46,51,1
10244,2016,IA,160,Age,0,50-64,0,2,22,47
10245,2016,IA,160,Age,0,65 and older,51,1,0,1
10246,2016,IA,190,Financial situation compared to four years ago:,1,About the same,44,50,44,1
10247,2016,IA,190,Financial situation compared to four years ago:,1,About the same,3,2,28,66
10248,2016,IA,190,Financial situation compared to four years ago:,1,Better today,23,2,1,8
10249,2016,IA,190,Financial situation compared to four years ago:,1,Worse today,27,11,82,2
10250,2016,IA,190,Financial situation compared to four years ago:,1,Worse today,4,1,31,56
10251,2016,IA,227,Life for the next generation of Americans will be:,1,About the same,38,1,0,5
10252,2016,IA,227,Life for the next generation of Americans will be:,1,Better than today,22,59,37,3
10253,2016,IA,227,Life for the next generation of Americans will be:,1,Better than today,1,0,43,24
10254,2016,IA,227,Life for the next generation of Americans will be:,1,Worse than today,73,1,,2
10255,2016,IA,229,Marital status,0,Married,67,38,58,4
10256,2016,IA,229,Marital status,0,Unmarried,33,54,43,3
10257,2016,IA,241,Condition of national economy,1,Excellent,3,,,
10258,2016,IA,241,Condition of national economy,1,Excellent,,,33,70
10259,2016,IA,241,Condition of national economy,1,Good,24,2,2,2
10260,2016,IA,241,Condition of national economy,1,Not good,40,29,63,1
10261,2016,IA,241,Condition of national economy,1,Not good,2,5,23,10
10262,2016,IA,241,Condition of national economy,1,Poor,84,5,0,1
10263,2016,IA,248,Party ID,0,democrat,31,88,10,
10264,2016,IA,248,Party ID,0,democrat,1,1,35,38
10265,2016,IA,248,Party ID,0,independent,51,3,3,5
10266,2016,IA,248,Party ID,0,republican,34,6,90,1
